id,device_id,accel_x,accel_y,accel_z,accel_magnitude,gyro_x,gyro_y,gyro_z,created_at
3288,hikon_s3_v1_accel_001,-0.801758,0.178955,-0.362061,0.897735,2.0229,0.618321,-1.71756,2026-04-06 11:44:15.103871+00
3289,hikon_s3_v1_accel_001,-0.789551,0.178467,-0.340576,0.878199,0.877863,-2.41221,-1.35878,2026-04-06 11:44:25.726494+00
3290,hikon_s3_v1_accel_001,-0.802979,0.18042,-0.343262,0.891714,2.37405,0.496183,-1.25954,2026-04-06 11:44:36.079673+00
3291,hikon_s3_v1_accel_001,-0.806152,0.179443,-0.37085,0.905324,1.14504,-0.091603,-4.16031,2026-04-06 11:44:45.555035+00
3292,hikon_s3_v1_accel_001,-0.80957,0.165283,-0.359863,0.901235,3.89313,1.12977,-1.52672,2026-04-06 11:45:06.807177+00
3293,hikon_s3_v1_accel_001,-0.796387,0.166504,-0.363281,0.891027,-1.05343,-2.54962,-1.99237,2026-04-06 11:45:17.094838+00
3294,hikon_s3_v1_accel_001,-0.791748,0.158203,-0.36499,0.886065,3.9542,-1.0687,-2.12977,2026-04-06 11:45:26.941438+00
3295,hikon_s3_v1_accel_001,-0.803223,0.170654,-0.350098,0.892669,4.10687,2.10687,-0.78626,2026-04-06 11:45:37.112965+00
3296,hikon_s3_v1_accel_001,-0.80957,0.157959,-0.317139,0.883704,3.35115,-1.64122,-2.27481,2026-04-06 11:45:46.59887+00
3297,hikon_s3_v1_accel_001,-0.816406,0.157471,-0.323242,0.892077,6.43511,1.13741,-0.557252,2026-04-06 11:46:02.148252+00
3298,hikon_s3_v1_accel_001,-0.815186,0.173584,-0.331055,0.896803,-0.068702,-1.63359,-2.0458,2026-04-06 11:46:12.778092+00
3299,hikon_s3_v1_accel_001,-0.844727,0.186035,-0.259033,0.902923,1.54962,-0.40458,-2.31298,2026-04-06 11:46:57.28263+00
3300,hikon_s3_v1_accel_001,-0.866699,0.154297,-0.258057,0.91737,-6.44275,-3.64122,-1.70992,2026-04-06 11:47:07.268052+00
3301,hikon_s3_v1_accel_001,-0.816162,0.21582,-0.292969,0.893605,-1.96183,-3.65649,0.564885,2026-04-06 11:47:17.434859+00
3302,hikon_s3_v1_accel_001,-0.815186,0.280273,-0.274902,0.904794,-7.53435,-6.65649,-1.83969,2026-04-06 11:47:27.469356+00
3303,hikon_s3_v1_accel_001,-0.834961,0.25293,-0.215332,0.898611,5.0229,-2.16794,-2.1374,2026-04-06 11:47:37.697405+00
3304,hikon_s3_v1_accel_001,-0.866943,0.200195,-0.189209,0.909653,3.06107,-1.67176,-0.977099,2026-04-06 11:48:49.7746+00
3305,hikon_s3_v1_accel_001,-0.866943,0.199219,-0.205322,0.912927,4.34351,1.0458,-0.854962,2026-04-06 11:49:05.836958+00
3306,hikon_s3_v1_accel_001,-0.865967,0.214355,-0.170898,0.908324,2.38931,1.32061,-0.183206,2026-04-06 11:49:09.651242+00
3307,hikon_s3_v1_accel_001,-0.862305,0.195557,-0.183594,0.903061,2.22137,-1.08397,-1.08397,2026-04-06 11:49:19.964934+00
3308,hikon_s3_v1_accel_001,-0.870117,0.212891,-0.207764,0.919561,3.34351,-6.58779,-2.79389,2026-04-06 11:49:31.093518+00
