id,device_id,accel_x,accel_y,accel_z,accel_magnitude,gyro_x,gyro_y,gyro_z,created_at
3774,hikon_s3_v1_accel_001,-0.921631,-0.009033,-0.096924,0.926757,2.20611,-0.068702,-2.00763,2026-04-07 08:55:54.256382+00
3775,hikon_s3_v1_accel_001,-0.918213,0.031494,-0.098389,0.924006,1.10687,0.656489,-1.25954,2026-04-07 08:56:04.239145+00
3776,hikon_s3_v1_accel_001,-0.914307,-0.02002,-0.043701,0.915569,-0.938931,-4.78626,-1.9771,2026-04-07 08:56:14.153398+00
3777,hikon_s3_v1_accel_001,-0.920898,0.010742,-0.089355,0.925286,3.35115,1.81679,-1.40458,2026-04-07 08:56:24.936523+00
3778,hikon_s3_v1_accel_001,-0.921875,-0.022217,-0.099365,0.927481,6.22901,4.22137,-1.38931,2026-04-07 08:56:37.833691+00
3779,hikon_s3_v1_accel_001,-0.891846,-0.007568,-0.156494,0.905503,2.36641,-4.48855,-1.06107,2026-04-07 08:56:48.516726+00
3780,hikon_s3_v1_accel_001,-0.911865,0.004639,-0.215332,0.936957,3.89313,-5.60305,-1.10687,2026-04-07 08:56:57.755968+00
3781,hikon_s3_v1_accel_001,-0.914795,0.002441,-0.135986,0.92485,1.34351,-0.557252,0.358779,2026-04-07 08:57:07.733994+00
3782,hikon_s3_v1_accel_001,-0.901367,0.001465,-0.178711,0.918914,3.21374,0.908397,-0.465649,2026-04-07 08:57:18.048028+00
3783,hikon_s3_v1_accel_001,-0.897949,-0.007813,-0.195068,0.918926,4.72519,4.70992,-0.641221,2026-04-07 08:57:27.647498+00
3784,hikon_s3_v1_accel_001,-0.890869,-0.01001,-0.179688,0.908865,4.31298,-0.59542,-1.58015,2026-04-07 08:57:38.23902+00
3785,hikon_s3_v1_accel_001,-0.901855,0,-0.202148,0.924233,3.54962,-5.30534,-2.40458,2026-04-07 08:57:48.19236+00
3786,hikon_s3_v1_accel_001,-0.897949,-0.021484,-0.162598,0.912805,0.183206,-2.56488,-1.19847,2026-04-07 08:57:58.091248+00
3787,hikon_s3_v1_accel_001,-0.904053,-0.011719,-0.164307,0.918937,2.37405,-0.427481,-0.854962,2026-04-07 08:58:08.696011+00
3788,hikon_s3_v1_accel_001,-0.90332,-0.012695,-0.155762,0.916739,0.969466,-2.0687,-0.854962,2026-04-07 08:58:17.963835+00
3789,hikon_s3_v1_accel_001,-0.917236,0.032715,-0.12085,0.925742,3.16794,4.9542,-0.320611,2026-04-07 08:58:28.093289+00
3790,hikon_s3_v1_accel_001,-0.913574,0.028076,-0.145996,0.925592,2.03053,-2.8855,-3.94656,2026-04-07 08:58:39.054813+00
3791,hikon_s3_v1_accel_001,-0.915771,0.018555,-0.137939,0.926288,2.72519,-0.450382,-1.29771,2026-04-07 08:58:49.383017+00
3792,hikon_s3_v1_accel_001,-0.690186,-0.634766,-0.219482,0.963045,11.2366,-22.084,21.5954,2026-04-07 09:02:13.260158+00
3793,hikon_s3_v1_accel_001,-0.753906,-0.528809,0.181152,0.938525,-21.8702,-20.0992,6.22901,2026-04-07 09:02:23.104111+00
3794,hikon_s3_v1_accel_001,-0.702881,-0.693604,0.126465,0.99555,10.8779,-4.23664,5.23664,2026-04-07 09:02:33.124915+00
3795,hikon_s3_v1_accel_001,-0.819824,-0.43457,0.118652,0.935437,6.48855,-1.07634,-16.4886,2026-04-07 09:02:43.428645+00
3796,hikon_s3_v1_accel_001,-0.800537,-0.55957,0.15918,0.989604,-3.89313,-0.633588,2.47328,2026-04-07 09:02:53.722958+00
3797,hikon_s3_v1_accel_001,-0.760986,-0.419678,0.339355,0.932948,11.2672,17.6107,6.28244,2026-04-07 09:03:16.239093+00
3798,hikon_s3_v1_accel_001,-0.750488,-0.521973,-0.160645,0.928167,1.36641,-0.351145,-1.22901,2026-04-07 09:03:26.482005+00
3799,hikon_s3_v1_accel_001,-0.80249,-0.384521,-0.162109,0.904504,3.32061,-1.00763,-0.152672,2026-04-07 09:03:36.826756+00
3800,hikon_s3_v1_accel_001,-0.804199,-0.449951,-0.212158,0.945623,8.48855,-17.1145,-10.2977,2026-04-07 09:03:46.336924+00
3801,hikon_s3_v1_accel_001,0.001465,-1.05298,0.352783,1.1105,-11.4427,70.1679,-124.931,2026-04-07 09:03:56.300544+00
