id,device_id,accel_x,accel_y,accel_z,accel_magnitude,gyro_x,gyro_y,gyro_z,created_at
3459,hikon_s3_v1_accel_001,-0.85083,0.153076,-0.232422,0.895189,0.091603,-2.19847,-0.206107,2026-04-06 13:01:40.619185+00
3460,hikon_s3_v1_accel_001,-0.848145,0.144531,-0.260254,0.898872,-0.748092,-1.1145,-2.37405,2026-04-06 13:01:50.732651+00
3461,hikon_s3_v1_accel_001,-0.848389,0.153564,-0.110352,0.869208,7.58779,-4.0229,-0.351145,2026-04-06 13:02:00.790943+00
3462,hikon_s3_v1_accel_001,-0.880371,0.17627,-0.156738,0.911423,3.52672,0.572519,-1.69466,2026-04-06 13:02:10.619001+00
3463,hikon_s3_v1_accel_001,-0.871826,0.158936,-0.184814,0.905261,2.38168,-1.20611,-1.48855,2026-04-06 13:02:21.160695+00
3464,hikon_s3_v1_accel_001,-0.892822,0.1604,-0.177246,0.924271,1.30534,-2.41985,-1.80916,2026-04-06 13:02:30.975879+00
3465,hikon_s3_v1_accel_001,-0.887695,0.118164,-0.143066,0.906881,4.22901,2.26718,-2.35878,2026-04-06 13:02:40.603815+00
3466,hikon_s3_v1_accel_001,-0.898193,0.141357,-0.149414,0.921443,-2.60305,0.717557,0.259542,2026-04-06 13:02:51.065418+00
3467,hikon_s3_v1_accel_001,-0.715576,-0.184082,0.568115,0.932036,-14.0534,-27.8015,2.90076,2026-04-06 13:03:24.650491+00
3468,hikon_s3_v1_accel_001,-0.800293,-0.484131,0.376709,1.00835,8.94656,5.0229,-9.1145,2026-04-06 13:03:34.431894+00
3469,hikon_s3_v1_accel_001,-0.860352,-0.309814,0.403809,0.999626,2.32824,-0.847328,-2.25954,2026-04-06 13:03:44.642937+00
3470,hikon_s3_v1_accel_001,-0.866211,-0.355957,0.399414,1.01812,3.32824,-1.22137,-2.63359,2026-04-06 13:03:54.220705+00
3471,hikon_s3_v1_accel_001,-0.818115,-0.399414,0.374023,0.984245,1.57252,10.1756,6.14504,2026-04-06 13:04:04.202802+00
3472,hikon_s3_v1_accel_001,-0.859619,-0.3479,0.414307,1.01569,3.32061,-0.122137,-1.32061,2026-04-06 13:04:23.216147+00
3473,hikon_s3_v1_accel_001,-0.94165,-0.254883,0.283691,1.01595,13.0687,8.51145,0.946565,2026-04-06 13:04:33.566544+00
