id,device_id,accel_x,accel_y,accel_z,accel_magnitude,gyro_x,gyro_y,gyro_z,created_at
4204,hikon_s3_v1_accel_001,-0.761719,-0.103027,-0.429688,0.880603,-0.053435,18.8931,-6.48855,2026-04-07 12:45:38.130795+00
4205,hikon_s3_v1_accel_001,-0.721191,-0.087646,-0.482666,0.872219,4.15267,-1.90076,1.61832,2026-04-07 12:45:48.054194+00
4206,hikon_s3_v1_accel_001,-0.710449,-0.089844,-0.509766,0.879017,2.41985,-0.832061,-2.12977,2026-04-07 12:45:59.382762+00
4207,hikon_s3_v1_accel_001,-0.697754,-0.094971,-0.50708,0.867762,3.51145,-0.351145,-1.43511,2026-04-07 12:46:09.703754+00
4208,hikon_s3_v1_accel_001,-0.718506,-0.057373,-0.48584,0.869243,3.87023,-0.145038,-2.0916,2026-04-07 12:46:17.919905+00
4209,hikon_s3_v1_accel_001,-0.729492,-0.098389,-0.465088,0.870716,4.58015,0.541985,-2.77863,2026-04-07 12:46:46.243139+00
4210,hikon_s3_v1_accel_001,-0.723145,-0.094971,-0.475586,0.870712,-2.45801,-1.26718,-1.0916,2026-04-07 12:47:19.777142+00
4211,hikon_s3_v1_accel_001,-0.751465,-0.068848,-0.478027,0.89328,3.27481,-2.22901,-1.49618,2026-04-07 12:47:29.385838+00
4212,hikon_s3_v1_accel_001,-0.735596,-0.094727,-0.466309,0.876081,1.81679,0.183206,-1.54962,2026-04-07 12:47:39.721815+00
4213,hikon_s3_v1_accel_001,-0.72168,-0.085938,-0.478271,0.870029,1.53435,-0.175573,-2.23664,2026-04-07 12:47:49.556558+00
4214,hikon_s3_v1_accel_001,-0.765381,-0.088379,-0.451904,0.893217,0.229008,-3.37405,-1.64885,2026-04-07 12:47:59.639583+00
4215,hikon_s3_v1_accel_001,-0.751709,-0.085449,-0.453369,0.881993,1.9084,1.65649,-1.85496,2026-04-07 12:48:09.957466+00
4216,hikon_s3_v1_accel_001,-0.758789,-0.07251,-0.437012,0.878634,2.03817,-0.80916,-1,2026-04-07 12:48:19.986817+00
4217,hikon_s3_v1_accel_001,-0.740479,-0.073486,-0.45752,0.873518,2.63359,3.17557,2.87023,2026-04-07 12:48:29.693614+00
4218,hikon_s3_v1_accel_001,-0.716797,-0.091553,-0.497559,0.877351,5.32824,-3.58015,5,2026-04-07 12:48:39.634946+00
4219,hikon_s3_v1_accel_001,-0.743896,-0.071045,-0.433594,0.863963,1.72519,5.03053,-1.26718,2026-04-07 12:48:49.786662+00
4220,hikon_s3_v1_accel_001,-0.735107,-0.11084,-0.476074,0.882788,-3.42748,-3.78626,-7.67939,2026-04-07 12:49:00.660163+00
4221,hikon_s3_v1_accel_001,-0.711426,-0.031494,-0.512695,0.877482,2.67176,-1.9542,-2.0229,2026-04-07 12:49:10.63108+00
4222,hikon_s3_v1_accel_001,-0.716553,-0.04541,-0.495117,0.872153,9.29771,-3.41985,4.96947,2026-04-07 12:49:20.637745+00
4223,hikon_s3_v1_accel_001,-0.722412,-0.051025,-0.494629,0.877007,3.0229,2.03817,1.52672,2026-04-07 12:49:30.875754+00
4224,hikon_s3_v1_accel_001,-0.750732,-0.078369,-0.419922,0.863756,-0.839695,20.5954,-6.25954,2026-04-07 12:49:40.76247+00
4225,hikon_s3_v1_accel_001,-0.713623,-0.084473,-0.492676,0.871277,2.82443,-2.03053,-0.931298,2026-04-07 12:49:50.658309+00
4226,hikon_s3_v1_accel_001,-0.716797,-0.07373,-0.496094,0.874839,1.37405,-1.22901,-1.32824,2026-04-07 12:50:00.733227+00
4227,hikon_s3_v1_accel_001,-0.813477,0.387207,0.48877,1.02497,-4.30534,0.625954,-0.671756,2026-04-07 12:51:01.893196+00
4228,hikon_s3_v1_accel_001,-0.754883,0.405029,0.601318,1.04665,2.60305,-0.320611,0.282443,2026-04-07 12:51:13.230322+00
4229,hikon_s3_v1_accel_001,-0.839844,0.145264,0.508301,0.992375,16.5191,15.6489,-4.59542,2026-04-07 12:51:22.354119+00
4230,hikon_s3_v1_accel_001,-0.879639,0.344482,0.314453,0.995647,3.52672,-0.389313,0.51145,2026-04-07 12:51:32.376914+00
4231,hikon_s3_v1_accel_001,-0.867432,0.352539,0.338135,0.995518,3.16031,1.46565,0.442748,2026-04-07 12:51:42.947128+00
4232,hikon_s3_v1_accel_001,-0.877197,0.333496,0.348633,1.00112,1.19084,-7.03817,-3.25954,2026-04-07 12:52:08.978661+00
4233,hikon_s3_v1_accel_001,-0.925781,0.268799,0.294189,1.0079,1.0916,0.320611,-3.48092,2026-04-07 12:52:18.834382+00
4234,hikon_s3_v1_accel_001,-0.866699,0.286133,0.315186,0.965599,1.14504,2.66412,-0.748092,2026-04-07 12:52:29.027305+00
4235,hikon_s3_v1_accel_001,-0.843994,0.354248,0.35083,0.980255,3.58015,1.8855,2.76336,2026-04-07 12:52:39.154334+00
4236,hikon_s3_v1_accel_001,-0.865967,0.333984,0.38501,1.00483,1.35878,-2.74046,-0.778626,2026-04-07 12:52:49.111802+00
4237,hikon_s3_v1_accel_001,-0.897949,0.196533,-0.131104,0.928508,3.23664,-1.60305,-0.045802,2026-04-07 12:53:51.275491+00
4238,hikon_s3_v1_accel_001,-0.925049,-0.125977,-0.046387,0.934739,-1.12977,1.73282,-0.847328,2026-04-07 12:54:52.107438+00
4239,hikon_s3_v1_accel_001,-1.03784,-0.061279,-0.128662,1.04758,18.145,6.12214,4.9771,2026-04-07 12:55:05.849461+00
