id,device_id,accel_x,accel_y,accel_z,accel_magnitude,gyro_x,gyro_y,gyro_z,created_at
3858,hikon_s3_v1_accel_001,-0.31543,0.830322,-0.186279,0.907541,-0.21374,-31.8092,17.1985,2026-04-07 09:39:10.284423+00
3859,hikon_s3_v1_accel_001,-0.534424,0.807861,-0.133301,0.977762,7.47328,-7.29008,6.57252,2026-04-07 09:39:20.297517+00
3860,hikon_s3_v1_accel_001,-0.510986,0.841064,-0.800537,1.2686,48.3512,149.008,148.168,2026-04-07 09:39:30.551763+00
3861,hikon_s3_v1_accel_001,-0.867432,-0.244873,-0.186279,0.920381,0.137405,12.3282,2.48092,2026-04-07 09:39:49.666018+00
3862,hikon_s3_v1_accel_001,-0.820801,-0.003418,-0.335449,0.886708,2.81679,-2.40458,-2.0916,2026-04-07 09:39:56.94302+00
3863,hikon_s3_v1_accel_001,-0.788574,-0.034424,-0.374512,0.873667,4.51145,-3.00763,-1.15267,2026-04-07 09:40:08.310109+00
3864,hikon_s3_v1_accel_001,-0.797852,-0.026611,-0.389404,0.888207,2.65649,-2.47328,-1.20611,2026-04-07 09:40:21.228454+00
3865,hikon_s3_v1_accel_001,-0.786377,-0.051758,-0.404785,0.885956,1.61069,-1.30534,-1.38931,2026-04-07 09:40:31.434849+00
3866,hikon_s3_v1_accel_001,-0.80542,0.220215,-0.437744,0.94277,10.8931,15.6031,3.48855,2026-04-07 09:40:42.293876+00
3867,hikon_s3_v1_accel_001,-0.716797,-0.026367,-0.480957,0.863604,-0.015267,-3.59542,-1.35115,2026-04-07 09:41:01.38755+00
3868,hikon_s3_v1_accel_001,-0.860352,-0.020752,-0.385986,0.943197,-5.05343,-5.30534,-5.35114,2026-04-07 09:41:11.785715+00
3869,hikon_s3_v1_accel_001,-0.784912,-0.052979,-0.401855,0.883392,3.54962,-1.40458,-1.23664,2026-04-07 09:41:32.896114+00
3870,hikon_s3_v1_accel_001,-0.790771,-0.042725,-0.395508,0.885196,2.61832,-1.31298,-1.80916,2026-04-07 09:41:43.035605+00
3871,hikon_s3_v1_accel_001,-0.790527,-0.056152,-0.392334,0.884315,3.06107,0.656489,-1.62595,2026-04-07 09:41:55.04183+00
3872,hikon_s3_v1_accel_001,-0.945557,0.230469,0.240723,1.00257,35.3893,-37.9466,2.22901,2026-04-07 09:42:05.240759+00
3873,hikon_s3_v1_accel_001,-0.926025,-0.059082,0.170654,0.943471,1.51908,5.18321,1.16031,2026-04-07 09:42:34.918834+00
3874,hikon_s3_v1_accel_001,-0.726563,0.007813,-0.049072,0.72826,-1.14504,36.9847,-24.7786,2026-04-07 09:42:44.467027+00
3875,hikon_s3_v1_accel_001,-0.798828,-0.056641,-0.405762,0.897762,2.61069,-0.099237,-0.351145,2026-04-07 09:42:55.017418+00
3876,hikon_s3_v1_accel_001,-0.787354,-0.066162,-0.413574,0.891822,2.90076,0.625954,-0.343511,2026-04-07 09:43:04.843811+00
3877,hikon_s3_v1_accel_001,-0.796875,-0.076416,-0.391113,0.890965,5.22137,-1.50382,-0.21374,2026-04-07 09:43:15.612197+00
3878,hikon_s3_v1_accel_001,-0.77002,-0.108154,-0.382324,0.866487,2.55725,-1.98473,-1.07634,2026-04-07 09:43:36.52619+00
3879,hikon_s3_v1_accel_001,-0.807129,-0.099121,-0.380371,0.897755,1.77863,0.755725,-1.29771,2026-04-07 09:43:57.169766+00
3880,hikon_s3_v1_accel_001,-0.790283,-0.112305,-0.389648,0.888249,3.21374,0.793893,-1,2026-04-07 09:44:07.508861+00
3881,hikon_s3_v1_accel_001,-0.802979,-0.097412,-0.383301,0.895088,1.38931,1.18321,-1.45038,2026-04-07 09:44:17.848166+00
3882,hikon_s3_v1_accel_001,-0.782471,-0.081299,-0.396973,0.881168,3.37405,-0.908397,-0.175573,2026-04-07 09:44:35.878958+00
3883,hikon_s3_v1_accel_001,-0.777588,-0.088135,-0.393799,0.876064,3.09924,0.045802,-0.557252,2026-04-07 09:44:45.716814+00
3884,hikon_s3_v1_accel_001,-0.78833,-0.090332,-0.388672,0.883567,0.648855,-1.01527,-0.748092,2026-04-07 09:44:55.549391+00
3885,hikon_s3_v1_accel_001,-0.769287,-0.103516,-0.408447,0.877124,0.80916,-1.57252,-0.183206,2026-04-07 09:45:06.491626+00
3886,hikon_s3_v1_accel_001,-0.785889,-0.09375,-0.414795,0.893569,0.351145,-1.27481,-1.0916,2026-04-07 09:45:16.921405+00
3887,hikon_s3_v1_accel_001,-0.787598,-0.114746,-0.444092,0.911424,1.78626,-1.25954,-0.541985,2026-04-07 09:45:26.326545+00
3888,hikon_s3_v1_accel_001,-0.762207,-0.098145,-0.425293,0.878331,-0.175573,0.381679,-1.48092,2026-04-07 09:45:39.081409+00
3889,hikon_s3_v1_accel_001,-0.758789,-0.108887,-0.428711,0.8783,4.80916,-0.717557,-0.145038,2026-04-07 09:45:49.099093+00
3890,hikon_s3_v1_accel_001,-0.77417,-0.092041,-0.422852,0.886913,2.83969,-1.73282,-0.625954,2026-04-07 09:45:59.283528+00
3891,hikon_s3_v1_accel_001,-0.749512,-0.110107,-0.437744,0.874935,1.84733,0.358779,-1.57252,2026-04-07 09:46:09.570256+00
3892,hikon_s3_v1_accel_001,-0.772705,-0.117432,-0.422119,0.888284,0.534351,-3.50382,-1.74046,2026-04-07 09:46:19.316809+00
3893,hikon_s3_v1_accel_001,-0.784424,-0.108643,-0.404541,0.889257,3.23664,-0.21374,-1.45801,2026-04-07 09:46:33.744439+00
3894,hikon_s3_v1_accel_001,-0.776367,-0.126953,-0.402344,0.883597,1.87023,-0.78626,-0.648855,2026-04-07 09:46:44.605652+00
3895,hikon_s3_v1_accel_001,-0.630859,-0.123535,0.885498,1.09423,2.36641,2.56488,2.30534,2026-04-07 09:48:10.538085+00
3896,hikon_s3_v1_accel_001,-0.625488,-0.150391,0.884521,1.09372,3.10687,-0.755725,-1.1145,2026-04-07 09:48:19.922644+00
3897,hikon_s3_v1_accel_001,-0.626953,-0.126221,0.878662,1.08676,1.96947,-0.877863,-0.167939,2026-04-07 09:48:29.652031+00
3898,hikon_s3_v1_accel_001,-0.620117,-0.15625,0.872559,1.08181,1.96947,-0.366412,-0.145038,2026-04-07 09:48:40.196706+00
3899,hikon_s3_v1_accel_001,-0.60083,-0.154541,0.895508,1.08941,2.25191,0.358779,-1.24427,2026-04-07 09:48:49.423964+00
3900,hikon_s3_v1_accel_001,-0.572266,-0.231201,0.896973,1.08881,1.87786,0.610687,0.076336,2026-04-07 09:49:08.795248+00
3901,hikon_s3_v1_accel_001,-0.608154,-0.221924,0.882813,1.09474,2.38931,-0.236641,-2.67939,2026-04-07 09:49:19.932363+00
3902,hikon_s3_v1_accel_001,-0.615234,-0.229248,0.866211,1.08692,1.51908,0.709924,-0.335878,2026-04-07 09:49:29.689414+00
3903,hikon_s3_v1_accel_001,-0.603271,-0.285156,0.875,1.1004,2.61832,-0.160305,-0.740458,2026-04-07 09:49:38.988938+00
3904,hikon_s3_v1_accel_001,-0.583984,-0.317383,0.865234,1.09106,1.89313,-0.740458,-1.96183,2026-04-07 09:49:49.417325+00
3905,hikon_s3_v1_accel_001,-0.599609,-0.349854,0.826172,1.07912,3.49618,-1.17557,1.33588,2026-04-07 09:49:59.671267+00
3906,hikon_s3_v1_accel_001,-0.540527,-0.376465,0.881348,1.1003,1.51908,0.007634,-1.61069,2026-04-07 09:50:11.855581+00
3907,hikon_s3_v1_accel_001,-0.574463,-0.375488,0.813477,1.0643,1.16794,-0.114504,0.122137,2026-04-07 09:50:22.295265+00
3908,hikon_s3_v1_accel_001,-0.602539,-0.390137,0.832275,1.09906,1.32824,-2.32824,-4.19084,2026-04-07 09:50:33.822814+00
3909,hikon_s3_v1_accel_001,-0.618652,-0.395996,0.766602,1.06171,-0.122137,-1.34351,-4.96183,2026-04-07 09:50:42.804546+00
3910,hikon_s3_v1_accel_001,-0.595215,-0.420898,0.787109,1.07284,5.80916,-1.62595,2.91603,2026-04-07 09:50:52.651653+00
3911,hikon_s3_v1_accel_001,-0.587402,-0.424316,0.812988,1.08905,2.82443,-0.503817,-0.610687,2026-04-07 09:51:01.809446+00
3912,hikon_s3_v1_accel_001,-0.586914,-0.425049,0.804688,1.08289,1.1145,-0.557252,-1.18321,2026-04-07 09:51:17.914045+00
3913,hikon_s3_v1_accel_001,-0.567383,-0.407959,0.806641,1.06725,2.19084,4.45038,2.84733,2026-04-07 09:51:28.268092+00
3914,hikon_s3_v1_accel_001,-0.581299,-0.38501,0.81543,1.07288,2.14504,-2.51908,-0.198473,2026-04-07 09:51:37.837026+00
3915,hikon_s3_v1_accel_001,-0.524902,-0.470215,0.830322,1.08906,1.74046,0.022901,-1.21374,2026-04-07 09:51:48.414007+00
3916,hikon_s3_v1_accel_001,-0.727295,-0.13623,-0.416992,0.849352,0.961832,1.27481,-1.65649,2026-04-07 09:53:42.006401+00
3917,hikon_s3_v1_accel_001,-0.737305,-0.080811,-0.477051,0.881888,0.458015,0.778626,-0.778626,2026-04-07 09:53:51.415491+00
3918,hikon_s3_v1_accel_001,-0.746826,-0.059326,-0.47876,0.889089,7.01527,4.33588,1.54199,2026-04-07 09:54:01.741631+00
3919,hikon_s3_v1_accel_001,-0.723877,-0.020264,-0.484131,0.871086,3.1145,-3.41221,-3.08397,2026-04-07 09:54:11.464359+00
3920,hikon_s3_v1_accel_001,-0.758057,-0.032959,-0.465088,0.889968,3.19084,0.748092,-0.80916,2026-04-07 09:54:21.807578+00
3921,hikon_s3_v1_accel_001,-0.770996,-0.018066,-0.441162,0.888474,2.92366,-1.36641,-1.23664,2026-04-07 09:54:40.581755+00
3922,hikon_s3_v1_accel_001,-0.775391,-0.010498,-0.417725,0.880815,1.24427,-2.0458,-1.53435,2026-04-07 09:54:50.795579+00
3923,hikon_s3_v1_accel_001,-0.789063,-0.001953,-0.405518,0.887169,1.44275,-4.68702,-1.0229,2026-04-07 09:55:00.341761+00
3924,hikon_s3_v1_accel_001,-0.787598,0.009521,-0.37915,0.87416,4.1374,0.603053,-2.0458,2026-04-07 09:55:10.390537+00
3925,hikon_s3_v1_accel_001,-0.787354,-0.000244,-0.398438,0.882427,2.8626,0.519084,-1.53435,2026-04-07 09:55:20.290875+00
3926,hikon_s3_v1_accel_001,-0.798584,0.004883,-0.384033,0.886139,1.76336,-2.81679,-1.13741,2026-04-07 09:55:30.42952+00
3927,hikon_s3_v1_accel_001,-0.802979,0.020752,-0.35791,0.879378,1.66412,-4.23664,-2.73282,2026-04-07 09:55:41.401185+00
3928,hikon_s3_v1_accel_001,-0.807861,-0.007568,-0.393066,0.898442,2.1374,-2.0229,-0.946565,2026-04-07 09:55:51.867678+00
3929,hikon_s3_v1_accel_001,-0.541016,0.636475,0.612793,1.03601,-12.1298,-9.70229,15.0611,2026-04-07 09:58:09.365332+00
3930,hikon_s3_v1_accel_001,-0.542969,0.665771,0.608643,1.05286,2.78626,-0.656489,-0.160305,2026-04-07 09:58:18.765466+00
3931,hikon_s3_v1_accel_001,-0.586914,0.489746,0.723633,1.0526,1.15267,-1.75573,-2.87023,2026-04-07 09:58:28.634523+00
